motor_type,temperature,vibration,current,speed,maintenance
Dust Collector Fan Motor,64.10792938285645,4.3900670382948785,15.673800501548634,1375.915300311107,0
Hybrid Moulding Machine Motor,74.99446179610604,2.878525493709396,52.3628825544433,1399.912634461785,0
Hydraulic Gesa Moulding Motor,51.48280572394564,6.483925980234375,52.033464329415786,1556.7333649811821,0
Hybrid Moulding Machine Motor,79.49990141918778,13.376807576343325,33.819900683731696,1403.2924347464273,1
Dust Collector Fan Motor,66.40229423147139,3.3265491222481387,15.529059786218056,1539.578390031587,0
Automatic Mould-Handling Motor,63.43682887665356,9.5125445302757,35.70575856316789,1476.2814049025174,1
ID Fan Motor,45.17437049525997,2.6435203152005253,13.276641160367962,1539.3062286236095,0
Dust Collector Fan Motor,72.7615746134824,3.590128797543923,24.88523528156337,1281.4435337956943,0
ID Fan Motor,52.83213662819626,2.4229790064534167,7.957607120284346,1345.434481857527,0
Dust Collector Fan Motor,69.23213039913686,6.113908880509796,17.84758529553045,1193.9095358215582,0
Hydraulic Gesa Moulding Motor,87.4489706633531,10.620565694378257,33.93998055428354,2293.5110371245473,1
Hybrid Moulding Machine Motor,68.35164576052034,5.608317164550322,54.16769094942573,1311.805966214609,0
Automatic Mould-Handling Motor,86.94095249946152,2.7676047772806207,48.45616733562889,1446.3674748651283,1
Automatic Mould-Handling Motor,69.02576634856771,7.15580347890665,25.56755765269773,1979.7470053585844,0
Automatic Mould-Handling Motor,78.91843687997405,0.4205689004147404,25.59505178718296,2123.303139875833,0
Hydraulic Gesa Moulding Motor,93.66481729128327,13.410775345902412,57.48600041297376,1334.9601749639126,1
Automatic Mould-Handling Motor,64.98937786615568,4.4326306126436945,40.9447878541105,1149.3776914520622,0
Automatic Mould-Handling Motor,82.35524254125097,8.31697008393616,28.576494600064493,1655.9590319399438,1
ID Fan Motor,48.360283535912345,3.187385206631518,7.746750084553183,1285.7261666839222,0
Automatic Mould-Handling Motor,69.63276889916972,6.432221396162198,25.238426152461667,1489.454031920455,0
Automatic Mould-Handling Motor,83.79417041137403,2.8452478460304835,41.0119716001563,1593.9396420039466,0
Dust Collector Fan Motor,56.21526965251187,6.078309183626249,6.840390829040363,1318.3963789868155,0
Hydraulic Gesa Moulding Motor,81.95852306032825,6.391940669860311,46.66986544205012,1207.913397115312,0
ID Fan Motor,43.95953353296548,2.4612632667406356,14.562171740299094,1536.9234604968544,0
Hydraulic Gesa Moulding Motor,69.305377998719,7.31447974811795,67.78893704942654,2136.1704361291504,1
Hydraulic Gesa Moulding Motor,75.64692160640533,5.8453175732279705,34.84192591661087,1755.203291242272,0
ID Fan Motor,56.37444812923422,3.7891816152586735,12.89735862711233,1771.2052664283942,0
Automatic Mould-Handling Motor,79.42079036801007,7.442262157052987,21.75448478863625,1241.434521301518,0
Dust Collector Fan Motor,60.42244743765245,4.419974395837848,14.223887401879889,1275.2353148733232,0
Dust Collector Fan Motor,81.09460797154101,3.261726925301071,13.867005634052457,1542.824500813487,0
ID Fan Motor,55.427522499465354,0.9477908497550851,9.217220491211744,1224.5619049750276,0
Hybrid Moulding Machine Motor,81.08591406540543,2.398846607358979,51.98107387746609,1407.253856593046,0
Hydraulic Gesa Moulding Motor,78.71174251143181,10.498257098033733,83.5493903159074,1726.2227799474267,1
Dust Collector Fan Motor,58.330910840732386,7.3488988048073365,20.085991478444555,1223.5483811928532,0
ID Fan Motor,52.64318682088488,0.8645063039800303,14.796081234335581,1426.9468632294315,0
ID Fan Motor,50.320882322670165,3.7983817710999306,6.601695153793871,1375.4358696284185,0
Hydraulic Gesa Moulding Motor,77.85088057980613,8.68745934328777,65.39283633726717,1720.391263637799,1
ID Fan Motor,52.33063392070692,1.4159668509427719,11.700176139962398,1645.6647885906407,0
Hybrid Moulding Machine Motor,70.19983541088374,2.8476876533708566,31.753281629031882,966.1711653445117,0
Hybrid Moulding Machine Motor,62.49109259057576,8.410074453932149,21.48638181748425,1310.1734910344883,1
ID Fan Motor,63.04859185224221,1.668694170762349,5.967248582584285,1152.9064574573124,0
ID Fan Motor,53.397241984355844,3.0557623290892124,10.562044839185521,2251.138868180632,0
ID Fan Motor,59.697242409691434,1.9826493165098813,13.632211387347024,1665.239271682099,0
ID Fan Motor,52.42320913899305,3.559655353241235,12.61209037490354,1379.043220033863,0
Automatic Mould-Handling Motor,64.53645126629625,5.058205416650045,37.91888112468799,1315.4436972853177,0
Hydraulic Gesa Moulding Motor,94.31282198499697,3.7263955322733366,65.97070378862489,1677.126618375439,1
Hybrid Moulding Machine Motor,78.52626159513969,4.739187024478672,30.877923338617357,1553.3750421029617,0
Hybrid Moulding Machine Motor,83.2664194013149,9.828970081219248,49.53094709201161,1372.2415240795208,1
ID Fan Motor,62.15024498264239,2.3995384481809454,7.521815486467325,1381.9410432090813,0
Automatic Mould-Handling Motor,85.96700632108305,7.847924543539614,41.69027422028189,946.825563520416,1
Automatic Mould-Handling Motor,66.39807304577502,9.589537183095569,33.03048423597274,1613.3487663666474,1
Hybrid Moulding Machine Motor,68.64582040159235,8.169151981617308,62.22258270320646,1415.6797086175902,1
Hydraulic Gesa Moulding Motor,90.46636400087573,6.554739806417674,46.42380937065908,1599.7822530972592,1
Dust Collector Fan Motor,56.36430308186139,3.595167596130582,16.776954415568106,1325.3077291401712,0
Dust Collector Fan Motor,53.916573855084074,7.58657081033025,23.979147803379483,1281.100612853662,0
Hydraulic Gesa Moulding Motor,85.08880233822141,7.618341144722218,33.46135714197209,1105.2552550717478,1
ID Fan Motor,52.78181766417348,2.0618821327112036,9.956748696921554,1487.7182014143486,0
Hydraulic Gesa Moulding Motor,71.94709487712147,7.112264226142446,45.89061722578238,776.3658284848749,0
Hydraulic Gesa Moulding Motor,91.94697816802436,12.609517829754113,30.42956413845975,964.087360393594,1
Hydraulic Gesa Moulding Motor,85.17744600793712,10.134586391259504,48.69829657635973,1295.1652924736793,1
Dust Collector Fan Motor,66.61861451907313,7.084179849600747,12.96227836046971,1829.33160629149,0
ID Fan Motor,59.75905412931206,2.3535314414544675,10.168606455270043,1452.191330356228,0
ID Fan Motor,46.54535843346414,2.009636904955996,13.915274992852302,1703.8727055481922,0
Hydraulic Gesa Moulding Motor,83.860142496518,8.004179417900462,40.07277277219931,1445.5490513593,1
Hybrid Moulding Machine Motor,69.24416318074444,6.37322695033629,50.39111941966122,1800.4405876602416,0
Dust Collector Fan Motor,64.14809693455562,5.092415029671832,14.556419952195853,1827.971132274663,0
Hydraulic Gesa Moulding Motor,91.52842568863034,9.20612704810702,59.672013448915806,1629.1045325714258,1
Automatic Mould-Handling Motor,75.37311174662162,4.000649350104039,35.178139891523905,942.3817886718987,0
Dust Collector Fan Motor,66.80609218489404,6.035226503867315,12.1478038363305,1891.0523795804277,0
Automatic Mould-Handling Motor,78.11448155824712,4.761128252112562,30.92478397650976,1165.0785660149904,0
Automatic Mould-Handling Motor,68.22482928116203,4.77802605645653,25.058580089907224,1125.8413187119709,0
Hydraulic Gesa Moulding Motor,55.0929438910576,7.241790921627321,52.74519309592192,1401.9911360440908,0
ID Fan Motor,61.75415689610149,1.0610353187820756,8.064824329236712,1797.2394265056623,0
ID Fan Motor,57.91000774913937,1.9386133806012806,8.781101710326475,1525.523709593997,0
Automatic Mould-Handling Motor,92.09828186076999,4.66255564360546,28.536052625546397,1169.3071577276125,1
Dust Collector Fan Motor,77.55893149007974,6.137274096855431,14.164616632319209,1232.7331164173825,0
Dust Collector Fan Motor,53.89165956935031,2.79945779099258,10.696303846677123,1547.8387520412386,0
Automatic Mould-Handling Motor,65.65852286892155,6.227916816541628,40.03450826350911,1439.7615009394126,0
ID Fan Motor,49.03682395099088,3.00422985147399,8.574007050363203,1529.3011130245006,0
Dust Collector Fan Motor,60.022977301946284,4.892624515940672,23.409307539448587,1818.044311560798,0
Automatic Mould-Handling Motor,71.00100937868864,5.538589505161468,29.640855759019704,1554.750309179764,0
Hydraulic Gesa Moulding Motor,94.36623781546913,3.071798724684834,49.29389113883731,1400.7065479159182,1
ID Fan Motor,64.97799362196461,2.7526561161293777,14.157815769424527,1768.359065216555,0
Automatic Mould-Handling Motor,72.9747577293517,3.943405906674042,38.28870120837005,1073.107522421498,0
Dust Collector Fan Motor,67.38083954237698,3.8312575830857543,15.341430756263577,1854.5284186984484,0
ID Fan Motor,57.76264304547842,2.4125833995373935,15.136665776870235,2076.3502861707125,0
Hybrid Moulding Machine Motor,84.47902770160937,8.570574225461558,53.090340047244375,1361.1181463924224,1
ID Fan Motor,54.222811553665395,0.8376914925912373,2.807553651481019,1344.3958253592846,0
Dust Collector Fan Motor,62.376464637861126,7.602161927576372,11.340282977782506,1844.1184133521292,0
Dust Collector Fan Motor,58.285436785764325,8.708882145568552,9.426856580734855,1566.56505263163,1
ID Fan Motor,54.95773008711667,2.241268505718373,10.512568470885338,1281.4615134958972,0
ID Fan Motor,56.03982819571476,1.3524670509218408,18.596265148801947,1687.9471204531674,0
Hydraulic Gesa Moulding Motor,92.04059317063928,7.865444117324574,78.17885754632115,2224.2651936716197,1
Dust Collector Fan Motor,57.57948517710033,8.138558915144882,10.255694881269529,1628.8050706267416,1
ID Fan Motor,71.06786365701927,2.577633326915645,9.509387206154514,1533.1106570150746,0
Hydraulic Gesa Moulding Motor,77.11606115080382,2.490396999978808,66.1585251532044,1250.1884344183643,1
Hybrid Moulding Machine Motor,87.57972930171391,6.178161651180192,48.74511139772535,1080.7508028242207,1
Hydraulic Gesa Moulding Motor,58.27042879328439,8.949190077783971,28.06095172994971,1301.6473095515205,1
Automatic Mould-Handling Motor,86.5112940595819,4.561936371295044,39.549158924585825,1333.407583384186,1
Hydraulic Gesa Moulding Motor,60.0349616596161,10.647376251720075,46.50149208206546,1516.5163865960885,1
ID Fan Motor,54.25343606136149,1.8171671652697678,9.782648130746676,2081.9965174429008,0
Hydraulic Gesa Moulding Motor,107.10592546289826,5.465079802454412,86.53655015472756,1423.1371283580047,1
Automatic Mould-Handling Motor,77.29641416389869,3.1561009458698783,26.25954312143453,1495.460979191709,0
Hybrid Moulding Machine Motor,62.04257368050609,0.028958419489500287,40.71721404847939,1784.8568753883028,0
Hydraulic Gesa Moulding Motor,98.39796940022516,10.51140464499744,57.06214517711718,2126.8027949555394,1
Hybrid Moulding Machine Motor,57.55358544714897,3.5477413710729864,27.91632073837702,1406.185259994787,0
Dust Collector Fan Motor,68.7914727936908,4.558747884818464,27.112310116300762,1697.517753576747,0
Dust Collector Fan Motor,62.988085940068075,8.18867957280531,20.41315582468633,1447.3447716638852,1
Hydraulic Gesa Moulding Motor,92.09604805151912,5.851186246005499,30.31611078937279,1951.6635575717485,1
Automatic Mould-Handling Motor,83.53421451492115,4.261226535872631,30.775761414086798,1456.7136172089781,0
Automatic Mould-Handling Motor,63.43150669861359,6.847688368522029,34.31064978233647,1720.823644902682,0
Hydraulic Gesa Moulding Motor,106.20916080056547,9.211521625063547,46.29027546169073,1316.5844257834115,1
Hydraulic Gesa Moulding Motor,88.17422780148937,9.006057812990594,61.15644629791754,1558.7022189692934,1
Hydraulic Gesa Moulding Motor,87.06383215258921,7.248218235381974,59.99860054783643,1550.9534091747091,1
Hybrid Moulding Machine Motor,70.63801587539858,4.25992109058603,46.96118609962248,1663.0369382862318,0
ID Fan Motor,67.09165066276384,4.048773353107056,10.41121873541605,1169.3190778632434,0
ID Fan Motor,55.46189884844292,2.6488872708633924,6.902028470003909,1613.8650913836689,0
Automatic Mould-Handling Motor,70.51001030876105,4.975835979125704,25.643822730445436,1054.5336305268338,0
Dust Collector Fan Motor,66.9430561052022,1.8358025936220255,21.318894938275257,1335.5399105499682,0
Hybrid Moulding Machine Motor,68.85807357308025,4.435039554933709,30.87650862923224,2079.7378492348657,0
Hydraulic Gesa Moulding Motor,75.78049798566892,8.386289435165345,32.276135869449206,1259.6799028800529,1
Dust Collector Fan Motor,48.377505441150426,5.359404390926716,27.860268934827204,1608.1943674307386,0
Automatic Mould-Handling Motor,98.90766164767724,5.754184187484952,29.200241761464774,1021.3089717330951,1
Automatic Mould-Handling Motor,82.01496868118987,6.587217374072424,39.544308676757666,1455.2882051489453,0
Dust Collector Fan Motor,65.18104682141495,3.1888738922874267,12.09004124509791,1559.6040028642221,0
Dust Collector Fan Motor,53.46352366513432,2.2455517863894086,26.850968084440126,1263.4155906712108,0
ID Fan Motor,52.11499726292812,3.3354015965911468,9.929229708523142,1473.572626791278,0
Automatic Mould-Handling Motor,71.13544769244075,6.813131521367403,19.73483993242995,1895.1848423332754,0
Hydraulic Gesa Moulding Motor,76.5419342461416,8.73834825847178,57.79020067298641,1818.17770079471,1
ID Fan Motor,64.59122867257804,3.4625541503417434,15.448894047547908,1075.1318832622064,0
Hydraulic Gesa Moulding Motor,68.98577081724875,5.563464221731813,43.78932656880562,1340.5908399408934,0
Hybrid Moulding Machine Motor,77.86265651867078,6.4239930836737535,51.1224026290235,2161.268690788692,0
Hydraulic Gesa Moulding Motor,67.23624947924067,5.4165513724133465,40.675170281700396,1511.027467964829,0
Hybrid Moulding Machine Motor,72.15540521301502,7.499122763547419,53.573815339434134,1530.8863250966733,0
Hybrid Moulding Machine Motor,72.1178616529519,5.149742266003038,41.48987909165564,1712.9352871751064,0
Hybrid Moulding Machine Motor,65.8388272858601,7.528620818971476,23.54359758181141,1549.8702395964365,0
Hybrid Moulding Machine Motor,61.44180343281491,7.296302511997186,28.099640038716274,1310.1359175345624,0
Hybrid Moulding Machine Motor,59.29690781430584,9.13496442795719,46.86407533960568,1288.581469316735,1
ID Fan Motor,58.9897327464143,1.314203982795509,5.515522091775281,1402.2822669788734,0
ID Fan Motor,53.259775362361765,2.0660409716594095,10.370474530472755,1941.418064504641,0
Hydraulic Gesa Moulding Motor,61.852692887107104,4.801877618536038,55.096962807963955,1332.7935049033836,0
Hydraulic Gesa Moulding Motor,77.5265059129683,9.780965626049573,52.302750529299395,1548.5345737803775,1
Dust Collector Fan Motor,56.2110365985775,8.841008574542126,17.319116124707154,1566.4675420872632,1
ID Fan Motor,58.365356336090834,0.9959305945310144,8.54786037166804,1013.1200991956287,0
Automatic Mould-Handling Motor,64.94146435251037,1.5813806094179093,35.21076009882439,1104.2808415545098,0
ID Fan Motor,53.79788453323502,2.778210510561818,16.58412057656826,1266.788554546228,0
Hybrid Moulding Machine Motor,59.986324948856755,6.418274207496992,30.310693299109033,1200.6134138930483,0
Hybrid Moulding Machine Motor,63.173833339301176,4.074308040160407,57.49845386064884,1150.9615104300024,0
ID Fan Motor,51.35412192775917,2.3352268410533443,15.831166457891623,1562.2810054201877,0
Dust Collector Fan Motor,78.47478812899985,8.000043430185645,28.18459308802062,1295.7351286476305,1
ID Fan Motor,45.789887424004746,3.1450208596241382,12.154014582539235,1932.1755241805636,0
Automatic Mould-Handling Motor,86.59234150284205,5.094143373615775,12.633107433330647,1346.229702766713,1
ID Fan Motor,57.28785767358871,2.873983427205734,5.924356699639729,710.7809589512809,0
Hybrid Moulding Machine Motor,84.57108358558571,6.113464646132735,49.49235831949484,1623.4187631475083,0
Dust Collector Fan Motor,58.87352015953031,5.930956400337378,4.807843126625013,1895.8906986731156,0
Hybrid Moulding Machine Motor,74.73883015305077,5.306473234517998,32.202077374030765,1525.250469055709,0
Hybrid Moulding Machine Motor,62.30881437668508,2.400727202824277,54.934358928119714,1503.024890064363,0
Automatic Mould-Handling Motor,65.48730606861699,3.7922197686884287,26.856463985548764,1283.6849911431032,0
Hybrid Moulding Machine Motor,80.2746597789654,5.3946125744087,39.78442853851413,1438.6136136220964,0
ID Fan Motor,65.88044619109255,2.0885453661309232,13.113394538578678,1347.2359912202596,0
Hydraulic Gesa Moulding Motor,78.63513712178434,7.715592493375,49.73672839556501,1117.2611534100108,0
Automatic Mould-Handling Motor,73.4008397716456,6.873008233460976,16.335044843134963,2291.3084663891705,0
Dust Collector Fan Motor,72.17027168104485,6.04233628882972,17.603670006615136,1948.753475295974,0
Hybrid Moulding Machine Motor,42.93130894275619,7.927948515548022,42.923886684432574,1172.937477960171,0
